time_paris,vol_mean,count
2019-10-01 11:15:00+02:00,4.544944221013471e-06,934
2019-10-01 11:16:00+02:00,3.8310138734557106e-06,769
2019-10-01 11:17:00+02:00,3.013325360013647e-06,782
2019-10-01 11:18:00+02:00,6.944960067324788e-06,814
2019-10-01 11:19:00+02:00,2.930232423475109e-06,201
2019-10-01 11:20:00+02:00,0.0,294
2019-10-01 11:21:00+02:00,8.104993246432113e-07,436
2019-10-01 11:22:00+02:00,2.5065201161001695e-06,235
2019-10-01 11:23:00+02:00,2.6842326256756156e-06,395
2019-10-01 11:24:00+02:00,2.170155242906937e-06,380
2019-10-01 11:25:00+02:00,3.906709251389062e-06,844
2019-10-01 11:26:00+02:00,1.9020713498787434e-06,1114
2019-10-01 11:27:00+02:00,3.2038248606475835e-06,478
2019-10-01 11:28:00+02:00,2.6900836555440387e-06,745
2019-10-01 11:29:00+02:00,3.7922348396028627e-06,746
2019-10-01 11:30:00+02:00,2.3198170590419632e-06,508
2019-10-01 11:31:00+02:00,2.97018840080499e-06,635
2019-10-01 11:32:00+02:00,3.1470976785040995e-06,487
2019-10-01 11:33:00+02:00,1.4995517091037785e-06,393
2019-10-01 11:34:00+02:00,2.6849731415666028e-06,439
2019-10-01 11:35:00+02:00,1.8626612798364188e-06,443
2019-10-01 11:36:00+02:00,5.326702943380486e-06,354
2019-10-01 11:37:00+02:00,3.909078202328265e-06,392
2019-10-01 11:38:00+02:00,1.6290800373213873e-06,724
2019-10-01 11:39:00+02:00,2.768116141069837e-06,426
2019-10-01 11:40:00+02:00,2.942295576483076e-06,441
2019-10-01 11:41:00+02:00,1.2893628510120623e-06,366
2019-10-01 11:42:00+02:00,1.7095551329994089e-06,345
2019-10-01 11:43:00+02:00,1.8522095695010523e-06,637
2019-10-01 11:44:00+02:00,2.8393744299755594e-06,374
2019-10-01 11:45:00+02:00,2.373704823122146e-06,696
2019-10-01 11:46:00+02:00,2.8645352452354007e-06,577
2019-10-01 11:47:00+02:00,5.311928236117736e-06,200
2019-10-01 11:48:00+02:00,2.642750366227368e-06,134
2019-10-01 11:49:00+02:00,2.0113818220423223e-06,528
2019-10-01 11:50:00+02:00,1.5524165751055912e-06,304
2019-10-01 11:51:00+02:00,1.4281124619200789e-06,413
2019-10-01 11:52:00+02:00,2.9247641921432532e-06,363
2019-10-01 11:53:00+02:00,3.1743546155322965e-06,223
2019-10-01 11:54:00+02:00,2.730893814929081e-06,432
2019-10-01 11:55:00+02:00,1.001600325466335e-06,471
2019-10-01 11:56:00+02:00,1.6745311730400184e-06,352
2019-10-01 11:57:00+02:00,2.121409817338393e-06,389
2019-10-01 11:58:00+02:00,1.2954920131733058e-06,273
2019-10-01 11:59:00+02:00,1.361377979833348e-06,433
2019-10-01 12:00:00+02:00,2.1882415274542193e-06,431
2019-10-01 12:01:00+02:00,2.5719987639720575e-06,504
2019-10-01 12:02:00+02:00,2.3105087147267274e-06,408
2019-10-01 12:03:00+02:00,3.7737385277553705e-06,437
2019-10-01 12:04:00+02:00,3.463926278447839e-06,272
