bucket,rlop_ask_mean,rlop_bid_mean,vol_bid_mean,vol_ask_mean,spread_mean,imbalance_ob_mean,bid_depth_mean,ask_depth_mean,imb_of,limit_new_bid_count,limit_new_ask_count,cancel_bid_count,cancel_ask_count,trade_count,signed_volume,abs_signed_volume,rlop_ask_mean_lag1,rlop_ask_mean_lag2,rlop_ask_mean_lag5,rlop_bid_mean_lag1,rlop_bid_mean_lag2,rlop_bid_mean_lag5,vol_bid_mean_lag1,vol_bid_mean_lag2,vol_bid_mean_lag5,vol_ask_mean_lag1,vol_ask_mean_lag2,vol_ask_mean_lag5,spread_mean_lag1,spread_mean_lag2,spread_mean_lag5,imbalance_ob_mean_lag1,imbalance_ob_mean_lag2,imbalance_ob_mean_lag5,bid_depth_mean_lag1,bid_depth_mean_lag2,bid_depth_mean_lag5,ask_depth_mean_lag1,ask_depth_mean_lag2,ask_depth_mean_lag5,imb_of_lag1,imb_of_lag2,imb_of_lag5,limit_new_bid_count_lag1,limit_new_bid_count_lag2,limit_new_bid_count_lag5,limit_new_ask_count_lag1,limit_new_ask_count_lag2,limit_new_ask_count_lag5,cancel_bid_count_lag1,cancel_bid_count_lag2,cancel_bid_count_lag5,cancel_ask_count_lag1,cancel_ask_count_lag2,cancel_ask_count_lag5,trade_count_lag1,trade_count_lag2,trade_count_lag5,signed_volume_lag1,signed_volume_lag2,signed_volume_lag5,abs_signed_volume_lag1,abs_signed_volume_lag2,abs_signed_volume_lag5
2019-10-01 10:44:00+00:00,0.112999999999998,0.1125806451612837,1.9246742711612246e-06,1.924333992239184e-06,0.0131836734693928,-0.5687956603968166,186.08163265306123,790.6326530612245,-1.0,38,80,53,74,3.0,-274.0,274.0,0.1303278688524613,0.0481818181818203,0.2300000000000026,0.1002702702702681,0.0904545454545451,0.0573333333333323,1.975185316427095e-06,1.477106494002005e-06,2.223024983812264e-06,2.30413718284162e-06,3.5445124465706767e-06,3.334144645718868e-06,0.0125698324022345,0.0151378446115261,0.012830188679242,-0.0886914204260852,-0.327412854553485,0.3058699049338408,347.0335195530726,402.7744360902256,512.1603773584906,385.70949720670393,870.0050125313284,262.1792452830189,0.06265664160401,0.2773972602739726,1.0,64.0,82.0,28.0,113.0,116.0,22.0,75.0,82.0,22.0,106.0,119.0,34.0,17.0,23.0,4.0,75.0,648.0,337.0,1197.0,2336.0,337.0
2019-10-01 10:45:00+00:00,0.0450000000000054,0.099565217391303,1.455643809439815e-06,1.8193724236657407e-06,0.0154629629629579,-0.4559819659774861,268.4598765432099,701.3425925925926,-0.6149732620320856,65,93,66,100,9.0,-345.0,561.0,0.112999999999998,0.1303278688524613,0.0363999999999992,0.1125806451612837,0.1002702702702681,0.0715789473684232,1.9246742711612246e-06,1.975185316427095e-06,2.5805138342605843e-06,1.924333992239184e-06,2.30413718284162e-06,1.719903418181022e-06,0.0131836734693928,0.0125698324022345,0.0175912408759126,-0.5687956603968166,-0.0886914204260852,0.0539656253963425,186.08163265306123,347.0335195530726,537.8467153284671,790.6326530612245,385.70949720670393,463.6350364963504,-1.0,0.06265664160401,-1.0,38.0,64.0,28.0,80.0,113.0,38.0,53.0,75.0,47.0,74.0,106.0,24.0,3.0,17.0,4.0,-274.0,75.0,-532.0,274.0,1197.0,532.0
2019-10-01 10:46:00+00:00,0.0340000000000003,0.0758333333333314,2.6882668203726387e-06,1.5359778385485344e-06,0.0185016286644937,-0.2447109055972896,376.1530944625407,750.557003257329,1.0,80,72,51,104,9.0,817.0,817.0,0.0450000000000054,0.112999999999998,0.0602857142857146,0.099565217391303,0.1125806451612837,0.1035294117647044,1.455643809439815e-06,1.9246742711612246e-06,1.8706046657698412e-06,1.8193724236657407e-06,1.924333992239184e-06,3.117160161397884e-06,0.0154629629629579,0.0131836734693928,0.0137037037037067,-0.4559819659774861,-0.5687956603968166,-0.0405664711026873,268.4598765432099,186.08163265306123,413.4285714285714,701.3425925925926,790.6326530612245,462.3862433862434,-0.6149732620320856,-1.0,-1.0,65.0,38.0,28.0,93.0,80.0,63.0,66.0,53.0,30.0,100.0,74.0,68.0,9.0,3.0,3.0,-345.0,-274.0,-369.0,561.0,274.0,369.0
2019-10-01 10:47:00+00:00,0.0908333333333308,0.0880952380952384,1.3508138924896848e-06,2.3637153794383958e-06,0.0183381088825214,0.0791029871022814,524.3524355300859,499.621776504298,1.0,82,75,80,112,14.0,1490.0,1490.0,0.0340000000000003,0.0450000000000054,0.0481818181818203,0.0758333333333314,0.099565217391303,0.0904545454545451,2.6882668203726387e-06,1.455643809439815e-06,1.477106494002005e-06,1.5359778385485344e-06,1.8193724236657407e-06,3.5445124465706767e-06,0.0185016286644937,0.0154629629629579,0.0151378446115261,-0.2447109055972896,-0.4559819659774861,-0.327412854553485,376.1530944625407,268.4598765432099,402.7744360902256,750.557003257329,701.3425925925926,870.0050125313284,1.0,-0.6149732620320856,0.2773972602739726,80.0,65.0,82.0,72.0,93.0,116.0,51.0,66.0,82.0,104.0,100.0,119.0,9.0,9.0,23.0,817.0,-345.0,648.0,817.0,561.0,2336.0
2019-10-01 10:48:00+00:00,0.0494285714285698,0.1158064516129023,8.69881404397417e-07,1.3045914579468636e-06,0.0144280442804453,0.0186847065812885,350.8191881918819,378.2767527675277,-1.0,57,78,75,61,3.0,-313.0,313.0,0.0908333333333308,0.0340000000000003,0.1303278688524613,0.0880952380952384,0.0758333333333314,0.1002702702702681,1.3508138924896848e-06,2.6882668203726387e-06,1.975185316427095e-06,2.3637153794383958e-06,1.5359778385485344e-06,2.30413718284162e-06,0.0183381088825214,0.0185016286644937,0.0125698324022345,0.0791029871022814,-0.2447109055972896,-0.0886914204260852,524.3524355300859,376.1530944625407,347.0335195530726,499.621776504298,750.557003257329,385.70949720670393,1.0,1.0,0.06265664160401,82.0,80.0,64.0,75.0,72.0,113.0,80.0,51.0,75.0,112.0,104.0,106.0,14.0,9.0,17.0,1490.0,817.0,75.0,1490.0,817.0,1197.0
2019-10-01 10:49:00+00:00,0.0886046511627913,0.081388888888889,3.078536490145896e-06,2.198606665872761e-06,0.0172014925373125,-0.2407857506599128,333.0037313432836,559.1380597014926,0.2924528301886792,62,71,58,77,6.0,124.0,424.0,0.0494285714285698,0.0908333333333308,0.112999999999998,0.1158064516129023,0.0880952380952384,0.1125806451612837,8.69881404397417e-07,1.3508138924896848e-06,1.9246742711612246e-06,1.3045914579468636e-06,2.3637153794383958e-06,1.924333992239184e-06,0.0144280442804453,0.0183381088825214,0.0131836734693928,0.0186847065812885,0.0791029871022814,-0.5687956603968166,350.8191881918819,524.3524355300859,186.08163265306123,378.2767527675277,499.621776504298,790.6326530612245,-1.0,1.0,-1.0,57.0,82.0,38.0,78.0,75.0,80.0,75.0,80.0,53.0,61.0,112.0,74.0,3.0,14.0,3.0,-313.0,1490.0,-274.0,313.0,1490.0,274.0
2019-10-01 10:50:00+00:00,0.0464285714285723,0.1405882352941126,1.395063017971006e-06,2.7898793743692307e-06,0.0123668639053286,-0.2966901047552363,220.0828402366864,439.5029585798816,-0.7159763313609467,24,55,42,48,3.0,-121.0,169.0,0.0886046511627913,0.0494285714285698,0.0450000000000054,0.081388888888889,0.1158064516129023,0.099565217391303,3.078536490145896e-06,8.69881404397417e-07,1.455643809439815e-06,2.198606665872761e-06,1.3045914579468636e-06,1.8193724236657407e-06,0.0172014925373125,0.0144280442804453,0.0154629629629579,-0.2407857506599128,0.0186847065812885,-0.4559819659774861,333.0037313432836,350.8191881918819,268.4598765432099,559.1380597014926,378.2767527675277,701.3425925925926,0.2924528301886792,-1.0,-0.6149732620320856,62.0,57.0,65.0,71.0,78.0,93.0,58.0,75.0,66.0,77.0,61.0,100.0,6.0,3.0,9.0,124.0,-313.0,-345.0,424.0,313.0,561.0
2019-10-01 10:51:00+00:00,0.0910000000000017,0.0754838709677388,3.723273925036491e-06,4.549741569850176e-06,0.0141052631578963,-0.0135984740185857,367.6912280701754,319.1438596491228,-0.6047430830039525,63,76,67,79,7.0,-459.0,759.0,0.0464285714285723,0.0886046511627913,0.0340000000000003,0.1405882352941126,0.081388888888889,0.0758333333333314,1.395063017971006e-06,3.078536490145896e-06,2.6882668203726387e-06,2.7898793743692307e-06,2.198606665872761e-06,1.5359778385485344e-06,0.0123668639053286,0.0172014925373125,0.0185016286644937,-0.2966901047552363,-0.2407857506599128,-0.2447109055972896,220.0828402366864,333.0037313432836,376.1530944625407,439.5029585798816,559.1380597014926,750.557003257329,-0.7159763313609467,0.2924528301886792,1.0,24.0,62.0,80.0,55.0,71.0,72.0,42.0,58.0,51.0,48.0,77.0,104.0,3.0,6.0,9.0,-121.0,124.0,817.0,169.0,424.0,817.0
2019-10-01 10:52:00+00:00,0.0486746987951778,0.0925423728813555,3.904285434512543e-06,3.6981271303818816e-06,0.0166376306620226,-0.0742276271578247,371.0783972125436,431.6254355400697,0.2111838191552647,117,158,111,188,32.0,710.0,3362.0,0.0910000000000017,0.0464285714285723,0.0908333333333308,0.0754838709677388,0.1405882352941126,0.0880952380952384,3.723273925036491e-06,1.395063017971006e-06,1.3508138924896848e-06,4.549741569850176e-06,2.7898793743692307e-06,2.3637153794383958e-06,0.0141052631578963,0.0123668639053286,0.0183381088825214,-0.0135984740185857,-0.2966901047552363,0.0791029871022814,367.6912280701754,220.0828402366864,524.3524355300859,319.1438596491228,439.5029585798816,499.621776504298,-0.6047430830039525,-0.7159763313609467,1.0,63.0,24.0,82.0,76.0,55.0,75.0,67.0,42.0,80.0,79.0,48.0,112.0,7.0,3.0,14.0,-459.0,-121.0,1490.0,759.0,169.0,1490.0
2019-10-01 10:53:00+00:00,0.0464705882352948,0.0914285714285722,2.4574440966729167e-06,2.106002114950893e-06,0.0198511904761913,0.1037330511626491,593.0922619047619,529.7291666666666,0.315,83,81,78,94,5.0,126.0,400.0,0.0486746987951778,0.0910000000000017,0.0494285714285698,0.0925423728813555,0.0754838709677388,0.1158064516129023,3.904285434512543e-06,3.723273925036491e-06,8.69881404397417e-07,3.6981271303818816e-06,4.549741569850176e-06,1.3045914579468636e-06,0.0166376306620226,0.0141052631578963,0.0144280442804453,-0.0742276271578247,-0.0135984740185857,0.0186847065812885,371.0783972125436,367.6912280701754,350.8191881918819,431.6254355400697,319.1438596491228,378.2767527675277,0.2111838191552647,-0.6047430830039525,-1.0,117.0,63.0,57.0,158.0,76.0,78.0,111.0,67.0,75.0,188.0,79.0,61.0,32.0,7.0,3.0,710.0,-459.0,-313.0,3362.0,759.0,313.0
2019-10-01 10:54:00+00:00,0.0976470588235296,0.1181818181818174,2.4743302179367134e-06,2.4736980722947555e-06,0.0188461538461526,-0.1553704504840699,391.57342657342656,599.5769230769231,-0.1652892561983471,53,89,72,72,4.0,-40.0,242.0,0.0464705882352948,0.0486746987951778,0.0886046511627913,0.0914285714285722,0.0925423728813555,0.081388888888889,2.4574440966729167e-06,3.904285434512543e-06,3.078536490145896e-06,2.106002114950893e-06,3.6981271303818816e-06,2.198606665872761e-06,0.0198511904761913,0.0166376306620226,0.0172014925373125,0.1037330511626491,-0.0742276271578247,-0.2407857506599128,593.0922619047619,371.0783972125436,333.0037313432836,529.7291666666666,431.6254355400697,559.1380597014926,0.315,0.2111838191552647,0.2924528301886792,83.0,117.0,62.0,81.0,158.0,71.0,78.0,111.0,58.0,94.0,188.0,77.0,5.0,32.0,6.0,126.0,710.0,124.0,400.0,3362.0,424.0
2019-10-01 10:55:00+00:00,0.1573684210526283,0.0919230769230758,2.247108956490476e-06,1.6848679275561904e-06,0.0201904761904832,-0.3518436010657271,285.8857142857143,775.7190476190476,-0.8584905660377359,57,50,57,46,5.0,-182.0,212.0,0.0976470588235296,0.0464705882352948,0.0464285714285723,0.1181818181818174,0.0914285714285722,0.1405882352941126,2.4743302179367134e-06,2.4574440966729167e-06,1.395063017971006e-06,2.4736980722947555e-06,2.106002114950893e-06,2.7898793743692307e-06,0.0188461538461526,0.0198511904761913,0.0123668639053286,-0.1553704504840699,0.1037330511626491,-0.2966901047552363,391.57342657342656,593.0922619047619,220.0828402366864,599.5769230769231,529.7291666666666,439.5029585798816,-0.1652892561983471,0.315,-0.7159763313609467,53.0,83.0,24.0,89.0,81.0,55.0,72.0,78.0,42.0,72.0,94.0,48.0,4.0,5.0,3.0,-40.0,126.0,-121.0,242.0,400.0,169.0
2019-10-01 10:56:00+00:00,0.045714285714284,0.0814754098360639,2.632071690420446e-06,3.2892421348213754e-06,0.016040892193312,-0.3520377160567686,247.9628252788104,539.046468401487,0.6031746031746031,110,143,103,182,14.0,836.0,1386.0,0.1573684210526283,0.0976470588235296,0.0910000000000017,0.0919230769230758,0.1181818181818174,0.0754838709677388,2.247108956490476e-06,2.4743302179367134e-06,3.723273925036491e-06,1.6848679275561904e-06,2.4736980722947555e-06,4.549741569850176e-06,0.0201904761904832,0.0188461538461526,0.0141052631578963,-0.3518436010657271,-0.1553704504840699,-0.0135984740185857,285.8857142857143,391.57342657342656,367.6912280701754,775.7190476190476,599.5769230769231,319.1438596491228,-0.8584905660377359,-0.1652892561983471,-0.6047430830039525,57.0,53.0,63.0,50.0,89.0,76.0,57.0,72.0,67.0,46.0,72.0,79.0,5.0,4.0,7.0,-182.0,-40.0,-459.0,212.0,242.0,759.0
2019-10-01 10:57:00+00:00,0.0406153846153826,0.1105172413793092,1.7502223429425848e-06,1.2498932842309322e-06,0.0148305084745787,-0.0478934446870957,324.9491525423729,380.64406779661016,0.1598915989159891,101,121,125,125,8.0,59.0,369.0,0.045714285714284,0.1573684210526283,0.0486746987951778,0.0814754098360639,0.0919230769230758,0.0925423728813555,2.632071690420446e-06,2.247108956490476e-06,3.904285434512543e-06,3.2892421348213754e-06,1.6848679275561904e-06,3.6981271303818816e-06,0.016040892193312,0.0201904761904832,0.0166376306620226,-0.3520377160567686,-0.3518436010657271,-0.0742276271578247,247.9628252788104,285.8857142857143,371.0783972125436,539.046468401487,775.7190476190476,431.6254355400697,0.6031746031746031,-0.8584905660377359,0.2111838191552647,110.0,57.0,117.0,143.0,50.0,158.0,103.0,57.0,111.0,182.0,46.0,188.0,14.0,5.0,32.0,836.0,-182.0,710.0,1386.0,212.0,3362.0
2019-10-01 10:58:00+00:00,0.1770588235294128,0.0744000000000005,2.1858926950901234e-06,2.185290816871605e-06,0.0155555555555528,0.2058037931211565,453.2654320987654,302.1975308641975,1.0,47,37,39,39,3.0,268.0,268.0,0.0406153846153826,0.045714285714284,0.0464705882352948,0.1105172413793092,0.0814754098360639,0.0914285714285722,1.7502223429425848e-06,2.632071690420446e-06,2.4574440966729167e-06,1.2498932842309322e-06,3.2892421348213754e-06,2.106002114950893e-06,0.0148305084745787,0.016040892193312,0.0198511904761913,-0.0478934446870957,-0.3520377160567686,0.1037330511626491,324.9491525423729,247.9628252788104,593.0922619047619,380.64406779661016,539.046468401487,529.7291666666666,0.1598915989159891,0.6031746031746031,0.315,101.0,110.0,83.0,121.0,143.0,81.0,125.0,103.0,78.0,125.0,182.0,94.0,8.0,14.0,5.0,59.0,836.0,126.0,369.0,1386.0,400.0
2019-10-01 10:59:00+00:00,0.0356410256410263,0.103809523809521,1.7532151205846537e-06,2.9216113190955447e-06,0.0158663366336632,-0.1112321280257971,328.65841584158414,466.2252475247525,-0.6382660687593423,79,107,86,132,12.0,-427.0,669.0,0.1770588235294128,0.0406153846153826,0.0976470588235296,0.0744000000000005,0.1105172413793092,0.1181818181818174,2.1858926950901234e-06,1.7502223429425848e-06,2.4743302179367134e-06,2.185290816871605e-06,1.2498932842309322e-06,2.4736980722947555e-06,0.0155555555555528,0.0148305084745787,0.0188461538461526,0.2058037931211565,-0.0478934446870957,-0.1553704504840699,453.2654320987654,324.9491525423729,391.57342657342656,302.1975308641975,380.64406779661016,599.5769230769231,1.0,0.1598915989159891,-0.1652892561983471,47.0,101.0,53.0,37.0,121.0,89.0,39.0,125.0,72.0,39.0,125.0,72.0,3.0,8.0,4.0,268.0,59.0,-40.0,268.0,369.0,242.0
2019-10-01 11:00:00+00:00,0.0876923076923068,0.061764705882353,3.2637612877605994e-06,2.99122748869424e-06,0.0146543778801863,-0.2781946759654164,238.0115207373272,462.9539170506913,0.3219597550306212,100,112,83,139,27.0,736.0,2286.0,0.0356410256410263,0.1770588235294128,0.1573684210526283,0.103809523809521,0.0744000000000005,0.0919230769230758,1.7532151205846537e-06,2.1858926950901234e-06,2.247108956490476e-06,2.9216113190955447e-06,2.185290816871605e-06,1.6848679275561904e-06,0.0158663366336632,0.0155555555555528,0.0201904761904832,-0.1112321280257971,0.2058037931211565,-0.3518436010657271,328.65841584158414,453.2654320987654,285.8857142857143,466.2252475247525,302.1975308641975,775.7190476190476,-0.6382660687593423,1.0,-0.8584905660377359,79.0,47.0,57.0,107.0,37.0,50.0,86.0,39.0,57.0,132.0,39.0,46.0,12.0,3.0,5.0,-427.0,268.0,-182.0,669.0,268.0,212.0
2019-10-01 11:04:00+00:00,0.0488607594936712,0.0929310344827581,1.801675833019275e-06,2.927294770790649e-06,0.015362595419848,-0.1956444200036404,333.6125954198473,549.9828244274809,0.0952553422672944,106,147,122,149,21.0,263.0,2761.0,0.0476315789473714,0.0705555555555576,0.0356410256410263,0.0882608695652174,0.0780645161290363,0.103809523809521,1.7874730335719695e-06,1.4214898858939758e-06,1.7532151205846537e-06,2.234077730623106e-06,2.131920411030723e-06,2.9216113190955447e-06,0.0119696969696939,0.0169277108433691,0.0158663366336632,0.2929167252413316,0.1272726079466743,-0.1112321280257971,430.6590909090909,503.7168674698795,328.65841584158414,256.06439393939394,389.9096385542169,466.2252475247525,0.2526158445440957,1.0,-0.6382660687593423,65.0,73.0,79.0,64.0,84.0,107.0,65.0,77.0,86.0,70.0,98.0,132.0,8.0,1.0,12.0,169.0,23.0,-427.0,669.0,23.0,669.0
2019-10-01 11:05:00+00:00,0.0496774193548411,0.1088461538461532,8.646296896043957e-07,3.0254642659139197e-06,0.0167399267399282,-0.3783021466247755,234.83150183150184,565.2967032967033,0.4354066985645933,51,83,66,73,4.0,91.0,209.0,0.0488607594936712,0.0476315789473714,0.0876923076923068,0.0929310344827581,0.0882608695652174,0.061764705882353,1.801675833019275e-06,1.7874730335719695e-06,3.2637612877605994e-06,2.927294770790649e-06,2.234077730623106e-06,2.99122748869424e-06,0.015362595419848,0.0119696969696939,0.0146543778801863,-0.1956444200036404,0.2929167252413316,-0.2781946759654164,333.6125954198473,430.6590909090909,238.0115207373272,549.9828244274809,256.06439393939394,462.9539170506913,0.0952553422672944,0.2526158445440957,0.3219597550306212,106.0,65.0,100.0,147.0,64.0,112.0,122.0,65.0,83.0,149.0,70.0,139.0,21.0,8.0,27.0,263.0,169.0,736.0,2761.0,669.0,2286.0
2019-10-01 11:07:00+00:00,0.1310344827586191,0.0779999999999965,6.66751344859887e-07,3.3330487022683616e-06,0.0144632768361624,0.1110044199257686,395.638418079096,368.64406779661016,1.0,41,43,34,59,4.0,133.0,133.0,0.1106896551724135,0.0496774193548411,0.0705555555555576,0.1074999999999995,0.1088461538461532,0.0780645161290363,5.785731236357843e-07,8.646296896043957e-07,1.4214898858939758e-06,2.314019373338236e-06,3.0254642659139197e-06,2.131920411030723e-06,0.0157352941176464,0.0167399267399282,0.0169277108433691,-0.13348390803456,-0.3783021466247755,0.1272726079466743,434.9509803921569,234.83150183150184,503.7168674698795,608.4264705882352,565.2967032967033,389.9096385542169,1.0,0.4354066985645933,1.0,49.0,51.0,73.0,48.0,83.0,84.0,43.0,66.0,77.0,64.0,73.0,98.0,3.0,4.0,1.0,356.0,91.0,23.0,356.0,209.0,23.0
2019-10-01 11:08:00+00:00,0.0731578947368406,0.087272727272724,5.15288480989083e-07,3.0911837522427945e-06,0.0194323144104866,0.2606902177748372,678.7336244541485,392.1659388646288,0.9230769230769232,67,43,61,58,6.0,336.0,364.0,0.1310344827586191,0.1106896551724135,0.0476315789473714,0.0779999999999965,0.1074999999999995,0.0882608695652174,6.66751344859887e-07,5.785731236357843e-07,1.7874730335719695e-06,3.3330487022683616e-06,2.314019373338236e-06,2.234077730623106e-06,0.0144632768361624,0.0157352941176464,0.0119696969696939,0.1110044199257686,-0.13348390803456,0.2929167252413316,395.638418079096,434.9509803921569,430.6590909090909,368.64406779661016,608.4264705882352,256.06439393939394,1.0,1.0,0.2526158445440957,41.0,49.0,65.0,43.0,48.0,64.0,34.0,43.0,65.0,59.0,64.0,70.0,4.0,3.0,8.0,133.0,356.0,169.0,133.0,356.0,669.0
2019-10-01 11:09:00+00:00,0.1050000000000004,0.0776190476190494,5.89935697694e-07,1.769528723042e-06,0.0175499999999968,-0.0051310877057212,416.41,457.605,1.0,50,46,49,55,1.0,25.0,25.0,0.0731578947368406,0.1310344827586191,0.0488607594936712,0.087272727272724,0.0779999999999965,0.0929310344827581,5.15288480989083e-07,6.66751344859887e-07,1.801675833019275e-06,3.0911837522427945e-06,3.3330487022683616e-06,2.927294770790649e-06,0.0194323144104866,0.0144632768361624,0.015362595419848,0.2606902177748372,0.1110044199257686,-0.1956444200036404,678.7336244541485,395.638418079096,333.6125954198473,392.1659388646288,368.64406779661016,549.9828244274809,0.9230769230769232,1.0,0.0952553422672944,67.0,41.0,106.0,43.0,43.0,147.0,61.0,34.0,122.0,58.0,59.0,149.0,6.0,4.0,21.0,336.0,133.0,263.0,364.0,133.0,2761.0
2019-10-01 11:10:00+00:00,0.0731249999999991,0.0841176470588239,8.937365167863636e-07,0.0,0.0131818181818204,0.0979489612785134,442.8863636363636,457.3863636363636,-1.0,38,30,29,35,1.0,-70.0,70.0,0.1050000000000004,0.0731578947368406,0.0496774193548411,0.0776190476190494,0.087272727272724,0.1088461538461532,5.89935697694e-07,5.15288480989083e-07,8.646296896043957e-07,1.769528723042e-06,3.0911837522427945e-06,3.0254642659139197e-06,0.0175499999999968,0.0194323144104866,0.0167399267399282,-0.0051310877057212,0.2606902177748372,-0.3783021466247755,416.41,678.7336244541485,234.83150183150184,457.605,392.1659388646288,565.2967032967033,1.0,0.9230769230769232,0.4354066985645933,50.0,67.0,51.0,46.0,43.0,83.0,49.0,61.0,66.0,55.0,58.0,73.0,1.0,6.0,4.0,25.0,336.0,91.0,25.0,364.0,209.0
2019-10-01 11:11:00+00:00,0.0559677419354849,0.0825999999999987,1.449028957977887e-06,4.635512135093121e-06,0.0186977886977893,0.0503571060560173,515.2113022113023,490.4004914004914,1.0,102,94,105,106,3.0,168.0,168.0,0.0731249999999991,0.1050000000000004,0.1106896551724135,0.0841176470588239,0.0776190476190494,0.1074999999999995,8.937365167863636e-07,5.89935697694e-07,5.785731236357843e-07,0.0,1.769528723042e-06,2.314019373338236e-06,0.0131818181818204,0.0175499999999968,0.0157352941176464,0.0979489612785134,-0.0051310877057212,-0.13348390803456,442.8863636363636,416.41,434.9509803921569,457.3863636363636,457.605,608.4264705882352,-1.0,1.0,1.0,38.0,50.0,49.0,30.0,46.0,48.0,29.0,49.0,43.0,35.0,55.0,64.0,1.0,1.0,3.0,-70.0,25.0,356.0,70.0,25.0,356.0
2019-10-01 11:12:00+00:00,0.0744285714285721,0.074901960784311,3.4940601626159258e-06,2.838498997943333e-06,0.0152037037037021,-0.1062351001577359,368.9796296296296,476.4055555555556,0.4344297308842375,115,134,146,145,25.0,1017.0,2341.0,0.0559677419354849,0.0731249999999991,0.1310344827586191,0.0825999999999987,0.0841176470588239,0.0779999999999965,1.449028957977887e-06,8.937365167863636e-07,6.66751344859887e-07,4.635512135093121e-06,0.0,3.3330487022683616e-06,0.0186977886977893,0.0131818181818204,0.0144632768361624,0.0503571060560173,0.0979489612785134,0.1110044199257686,515.2113022113023,442.8863636363636,395.638418079096,490.4004914004914,457.3863636363636,368.64406779661016,1.0,-1.0,1.0,102.0,38.0,41.0,94.0,30.0,43.0,105.0,29.0,34.0,106.0,35.0,59.0,3.0,1.0,4.0,168.0,-70.0,133.0,168.0,70.0,133.0
2019-10-01 11:13:00+00:00,0.0509302325581379,0.0978461538461542,2.948263893520333e-06,3.5372956119306667e-06,0.018899999999999,0.1056202528292384,588.035,559.1066666666667,-0.5293766776021473,132,168,144,156,30.0,-1775.0,3353.0,0.0744285714285721,0.0559677419354849,0.0731578947368406,0.074901960784311,0.0825999999999987,0.087272727272724,3.4940601626159258e-06,1.449028957977887e-06,5.15288480989083e-07,2.838498997943333e-06,4.635512135093121e-06,3.0911837522427945e-06,0.0152037037037021,0.0186977886977893,0.0194323144104866,-0.1062351001577359,0.0503571060560173,0.2606902177748372,368.9796296296296,515.2113022113023,678.7336244541485,476.4055555555556,490.4004914004914,392.1659388646288,0.4344297308842375,1.0,0.9230769230769232,115.0,102.0,67.0,134.0,94.0,43.0,146.0,105.0,61.0,145.0,106.0,58.0,25.0,3.0,6.0,1017.0,168.0,336.0,2341.0,168.0,364.0
2019-10-01 11:14:00+00:00,0.1572413793103443,0.0520454545454594,3.265068753058824e-06,1.2242984940723183e-06,0.0137716262975758,-0.249620759953436,376.56401384083046,607.5847750865051,1.0,83,57,70,79,9.0,1026.0,1026.0,0.0509302325581379,0.0744285714285721,0.1050000000000004,0.0978461538461542,0.074901960784311,0.0776190476190494,2.948263893520333e-06,3.4940601626159258e-06,5.89935697694e-07,3.5372956119306667e-06,2.838498997943333e-06,1.769528723042e-06,0.018899999999999,0.0152037037037021,0.0175499999999968,0.1056202528292384,-0.1062351001577359,-0.0051310877057212,588.035,368.9796296296296,416.41,559.1066666666667,476.4055555555556,457.605,-0.5293766776021473,0.4344297308842375,1.0,132.0,115.0,50.0,168.0,134.0,46.0,144.0,146.0,49.0,156.0,145.0,55.0,30.0,25.0,1.0,-1775.0,1017.0,25.0,3353.0,2341.0,25.0
2019-10-01 11:15:00+00:00,0.1858823529411758,0.0681818181818165,4.4787189007569615e-06,4.104241786302216e-06,0.017025316455696,-0.130372403924083,398.5981012658228,535.0537974683544,0.4086339444115908,94,58,80,84,17.0,691.0,1691.0,0.1572413793103443,0.0509302325581379,0.0731249999999991,0.0520454545454594,0.0978461538461542,0.0841176470588239,3.265068753058824e-06,2.948263893520333e-06,8.937365167863636e-07,1.2242984940723183e-06,3.5372956119306667e-06,0.0,0.0137716262975758,0.018899999999999,0.0131818181818204,-0.249620759953436,0.1056202528292384,0.0979489612785134,376.56401384083046,588.035,442.8863636363636,607.5847750865051,559.1066666666667,457.3863636363636,1.0,-0.5293766776021473,-1.0,83.0,132.0,38.0,57.0,168.0,30.0,70.0,144.0,29.0,79.0,156.0,35.0,9.0,30.0,1.0,1026.0,-1775.0,-70.0,1026.0,3353.0,70.0
2019-10-01 11:16:00+00:00,0.1036170212765949,0.0661363636363612,1.781569421417884e-06,2.0780310752032744e-06,0.0175566750629743,-0.0150867542582659,355.4609571788413,416.72544080604536,0.3772011121408711,95,94,110,98,13.0,407.0,1079.0,0.1858823529411758,0.1572413793103443,0.0559677419354849,0.0681818181818165,0.0520454545454594,0.0825999999999987,4.4787189007569615e-06,3.265068753058824e-06,1.449028957977887e-06,4.104241786302216e-06,1.2242984940723183e-06,4.635512135093121e-06,0.017025316455696,0.0137716262975758,0.0186977886977893,-0.130372403924083,-0.249620759953436,0.0503571060560173,398.5981012658228,376.56401384083046,515.2113022113023,535.0537974683544,607.5847750865051,490.4004914004914,0.4086339444115908,1.0,1.0,94.0,83.0,102.0,58.0,57.0,94.0,80.0,70.0,105.0,84.0,79.0,106.0,17.0,9.0,3.0,691.0,1026.0,168.0,1691.0,1026.0,168.0
