34594,PriceUpdate,0,1,1569913199521973919,[1,{14,1110491,85.28,27502,209,1}]
34725,PriceUpdate,0,1,1569913199871983500,[1,{14,1110491,85.28,27502,650,1}]
34851,PriceUpdate,0,1,1569913199921984444,[1,{14,1110491,85.3,28059,57,2}]
34986,PriceUpdate,0,1,1569913199971986306,[1,{14,1110491,85.3,28259,965,1}]
35152,PriceUpdate,0,1,1569913200021987425,[1,{14,1110491,85.3,29582,989,1}]
35356,PriceUpdate,0,1,1569913200071990519,[1,{14,1110491,85.3,30084,487,1}]
35881,PriceUpdate,0,1,1569913200271997389,[1,{14,1110491,85.28,30669,82,2}]
35979,PriceUpdate,0,1,1569913200321999666,[1,{14,1110491,85.28,30499,252,2}]
36023,PriceUpdate,0,1,1569913200372001340,[1,{14,1110491,85.28,30499,437,2}]
36223,PriceUpdate,0,1,1569913200622007841,[1,{14,1110491,85.28,30936,1029,1}]
36288,PriceUpdate,0,1,1569913200672008567,[1,{14,1110491,85.28,30936,1127,1}]
36656,PriceUpdate,0,1,1569913200872012190,[1,{14,1110491,85.28,30936,1132,1}]
36673,PriceUpdate,0,1,1569913200972016173,[1,{14,1110491,85.3,31396,154,2}]
36866,PriceUpdate,0,1,1569913201172022310,[1,{14,1110491,85.33,32063,1896,2}]
36934,PriceUpdate,0,1,1569913201322026515,[1,{14,1110491,85.33,32424,1535,2}]
36948,PriceUpdate,0,1,1569913201372028183,[1,{14,1110491,85.33,32922,1037,2}]
36971,PriceUpdate,0,1,1569913201422030040,[1,{14,1110491,85.33,32922,1561,2}]
36996,PriceUpdate,0,1,1569913201472031008,[1,{14,1110491,85.33,32922,1778,2}]
37601,PriceUpdate,0,1,1569913202722070716,[1,{14,1110491,85.33,32963,1737,2}]
37820,PriceUpdate,0,1,1569913203372092508,[1,{14,1110491,85.33,32966,1734,2}]
37944,PriceUpdate,0,1,1569913203772105987,[1,{14,1110491,85.33,32675,2025,2}]
38143,PriceUpdate,0,1,1569913204072111176,[1,{14,1110491,85.3,31895,297,2}]
38165,PriceUpdate,0,1,1569913204122112079,[1,{14,1110491,85.3,31895,125,2}]
38339,PriceUpdate,0,1,1569913204374114407,[1,{14,1110491,85.3,32020,203,1}]
38347,PriceUpdate,0,1,1569913204424115533,[1,{14,1110491,85.3,32020,301,1}]
38834,PriceUpdate,0,1,1569913205174164076,[1,{14,1110491,85.3,32020,224,1}]
38975,PriceUpdate,0,1,1569913205274172789,[1,{14,1110491,85.33,32106,2323,2}]
39122,PriceUpdate,0,1,1569913205374178268,[1,{14,1110491,85.33,32604,1825,2}]
39144,PriceUpdate,0,1,1569913205424180855,[1,{14,1110491,85.33,32604,1923,2}]
39155,PriceUpdate,0,1,1569913205474189488,[1,{14,1110491,85.33,32604,3127,2}]
39187,PriceUpdate,0,1,1569913205574198510,[1,{14,1110491,85.33,32146,3585,2}]
39654,PriceUpdate,0,1,1569913205624203626,[1,{14,1110491,85.33,32146,3487,2}]
39665,PriceUpdate,0,1,1569913205674205310,[1,{14,1110491,85.33,32146,3585,2}]
39685,PriceUpdate,0,1,1569913205774210603,[1,{14,1110491,85.33,32146,3487,2}]
39705,PriceUpdate,0,1,1569913205824212074,[1,{14,1110491,85.33,32146,3589,2}]
39763,PriceUpdate,0,1,1569913205874216471,[1,{14,1110491,85.3,31579,441,2}]
39864,PriceUpdate,0,1,1569913206174228259,[1,{14,1110491,85.28,31251,155,2}]
39896,PriceUpdate,0,1,1569913206324232462,[1,{14,1110491,85.28,31195,211,2}]
39951,PriceUpdate,0,1,1569913206474244942,[1,{14,1110491,85.28,31406,223,1}]
39957,PriceUpdate,0,1,1569913206524250393,[1,{14,1110491,85.28,31406,321,1}]
39969,PriceUpdate,0,1,1569913206574251586,[1,{14,1110491,85.28,31311,416,1}]
40127,PriceUpdate,0,1,1569913206774260659,[1,{14,1110491,85.28,31136,175,2}]
40143,PriceUpdate,0,1,1569913206824263659,[1,{14,1110491,85.28,31038,273,2}]
40457,PriceUpdate,0,1,1569913206924284862,[1,{14,1110491,85.28,31035,276,2}]
40519,PriceUpdate,0,1,1569913207024292258,[1,{14,1110491,85.28,31049,262,2}]
40549,PriceUpdate,0,1,1569913207074299230,[1,{14,1110491,85.28,30608,703,2}]
40697,PriceUpdate,0,1,1569913207374322948,[1,{14,1110491,85.28,30174,1137,2}]
40708,PriceUpdate,0,1,1569913207424324315,[1,{14,1110491,85.28,30174,965,2}]
40713,PriceUpdate,0,1,1569913207474327027,[1,{14,1110491,85.28,30091,1048,2}]
41102,PriceUpdate,0,1,1569913208124377625,[1,{14,1110491,85.28,30097,1042,2}]
42672,PriceUpdate,0,1,1569913209724461980,[1,{14,1110491,85.25,28765,945,2}]
42688,PriceUpdate,0,1,1569913209774464426,[1,{14,1110491,85.4,28041,658,2}]
42804,PriceUpdate,0,1,1569913209824467851,[1,{14,1110491,85.2,29045,16,2}]
42869,PriceUpdate,0,1,1569913209924472659,[1,{14,1110491,85.25,29045,382,2}]
42890,PriceUpdate,0,1,1569913209974473850,[1,{14,1110491,85.2,28832,11,2}]
43060,PriceUpdate,0,1,1569913210174483488,[1,{14,1110491,85.2,28843,1243,1}]
