trade_time_paris,MiFIDPrice,MiFIDQuantity,q_UncrossingTrade,q_FirstTradePrice,q_PassiveBuyOrder,q_AggressiveBuyOrder,sign,signed_qty,TradeType,MMTMarketMechanism,MMTTradingMode,Venue
2019-10-01 10:46:09.923767+02:00,84.55,14.0,0,0,0,1,1,14.0,1,1,2,XPAR
2019-10-01 10:46:09.923767+02:00,84.55,6.0,0,0,0,1,1,6.0,1,1,2,XPAR
2019-10-01 10:46:09.923928+02:00,84.55,40.0,0,0,0,1,1,40.0,1,1,2,XPAR
2019-10-01 10:46:11.081398+02:00,84.55,20.0,0,0,1,0,-1,-20.0,20,1,2,XPAR
2019-10-01 10:46:15.516466+02:00,84.56,1.0,0,0,0,1,1,1.0,20,1,2,XPAR
2019-10-01 10:46:15.518098+02:00,84.56,150.0,0,0,0,1,1,150.0,1,1,2,XPAR
2019-10-01 10:46:15.518098+02:00,84.56,171.0,0,0,0,1,1,171.0,1,1,2,XPAR
2019-10-01 10:46:15.520481+02:00,84.57,63.0,0,0,0,1,1,63.0,1,1,2,XPAR
2019-10-01 10:46:15.520481+02:00,84.57,51.0,0,0,0,1,1,51.0,1,1,2,XPAR
2019-10-01 10:46:15.524903+02:00,84.57,100.0,0,0,1,0,-1,-100.0,1,1,2,XPAR
2019-10-01 10:46:15.524903+02:00,84.57,68.0,0,0,1,0,-1,-68.0,1,1,2,XPAR
2019-10-01 10:47:01.939983+02:00,84.56,124.0,0,0,0,1,1,124.0,1,1,2,XPAR
2019-10-01 10:47:01.939983+02:00,84.56,14.0,0,0,0,1,1,14.0,1,1,2,XPAR
2019-10-01 10:47:01.946384+02:00,84.56,15.0,0,0,1,0,-1,-15.0,1,1,2,XPAR
2019-10-01 10:47:33.370217+02:00,84.51,90.0,0,0,1,0,-1,-90.0,1,1,2,XPAR
2019-10-01 10:47:33.370217+02:00,84.51,78.0,0,0,1,0,-1,-78.0,1,1,2,XPAR
2019-10-01 10:47:33.370217+02:00,84.51,7.0,0,0,1,0,-1,-7.0,1,1,2,XPAR
2019-10-01 10:47:33.370217+02:00,84.51,7.0,0,0,1,0,-1,-7.0,1,1,2,XPAR
2019-10-01 10:47:33.370217+02:00,84.51,43.0,0,0,1,0,-1,-43.0,1,1,2,XPAR
2019-10-01 10:47:33.370642+02:00,84.5,174.0,0,0,1,0,-1,-174.0,1,1,2,XPAR
2019-10-01 10:47:33.370642+02:00,84.5,17.0,0,0,1,0,-1,-17.0,1,1,2,XPAR
2019-10-01 10:47:33.370642+02:00,84.5,60.0,0,0,1,0,-1,-60.0,1,1,2,XPAR
2019-10-01 10:47:33.371448+02:00,84.51,110.0,0,0,1,0,-1,-110.0,1,1,2,XPAR
2019-10-01 10:47:33.371497+02:00,84.51,110.0,0,0,1,0,-1,-110.0,1,1,2,XPAR
2019-10-01 10:47:34.469109+02:00,84.51,48.0,0,0,1,0,-1,-48.0,1,1,2,XPAR
2019-10-01 10:47:34.481435+02:00,84.49,15.0,0,0,1,0,-1,-15.0,1,1,2,XPAR
2019-10-01 10:47:34.481435+02:00,84.49,174.0,0,0,1,0,-1,-174.0,1,1,2,XPAR
2019-10-01 10:47:35.002085+02:00,84.5,26.0,0,0,0,1,1,26.0,1,1,2,XPAR
2019-10-01 10:47:49.680690+02:00,84.52,100.0,0,0,0,1,1,100.0,1,1,2,XPAR
2019-10-01 10:47:49.682697+02:00,84.52,61.0,0,0,0,1,1,61.0,1,1,2,XPAR
2019-10-01 10:47:49.682697+02:00,84.52,47.0,0,0,0,1,1,47.0,1,1,2,XPAR
2019-10-01 10:47:50.616160+02:00,84.51,150.0,0,0,1,0,-1,-150.0,1,1,2,XPAR
2019-10-01 10:48:02.729120+02:00,84.51,61.0,0,0,1,0,-1,-61.0,1,1,2,XPAR
2019-10-01 10:48:14.425842+02:00,84.52,46.0,0,0,0,1,1,46.0,1,1,2,XPAR
2019-10-01 10:48:14.425842+02:00,84.52,196.0,0,0,0,1,1,196.0,1,1,2,XPAR
2019-10-01 10:48:14.425990+02:00,84.52,26.0,0,0,0,1,1,26.0,1,1,2,XPAR
2019-10-01 10:48:14.430562+02:00,84.53,51.0,0,0,0,1,1,51.0,1,1,2,XPAR
2019-10-01 10:48:30.618102+02:00,84.52,47.0,0,0,0,1,1,47.0,1,1,2,XPAR
2019-10-01 10:48:30.618102+02:00,84.52,23.0,0,0,0,1,1,23.0,1,1,2,XPAR
2019-10-01 10:48:30.714710+02:00,84.54,47.0,0,0,0,1,1,47.0,1,1,2,XPAR
2019-10-01 10:48:34.586099+02:00,84.55,46.0,0,0,0,1,1,46.0,1,1,2,XPAR
2019-10-01 10:48:34.784667+02:00,84.56,100.0,0,0,0,1,1,100.0,1,1,2,XPAR
2019-10-01 10:48:38.568862+02:00,84.57,74.0,0,0,0,1,1,74.0,1,1,2,XPAR
2019-10-01 10:48:56.423550+02:00,84.58,20.0,0,0,0,1,1,20.0,1,1,2,XPAR
2019-10-01 10:49:01.447553+02:00,84.59,150.0,0,0,0,1,1,150.0,1,1,2,XPAR
2019-10-01 10:49:01.447553+02:00,84.59,77.0,0,0,0,1,1,77.0,1,1,2,XPAR
2019-10-01 10:49:01.447553+02:00,84.59,17.0,0,0,0,1,1,17.0,1,1,2,XPAR
2019-10-01 10:49:01.447660+02:00,84.59,115.0,0,0,0,1,1,115.0,1,1,2,XPAR
2019-10-01 10:49:01.447660+02:00,84.59,30.0,0,0,0,1,1,30.0,1,1,2,XPAR
2019-10-01 10:49:01.459218+02:00,84.59,122.0,0,0,1,0,-1,-122.0,1,1,2,XPAR
2019-10-01 10:49:01.467217+02:00,84.6,119.0,0,0,0,1,1,119.0,1,1,2,XPAR
2019-10-01 10:49:01.467217+02:00,84.6,37.0,0,0,0,1,1,37.0,1,1,2,XPAR
2019-10-01 10:49:01.467217+02:00,84.6,150.0,0,0,0,1,1,150.0,1,1,2,XPAR
2019-10-01 10:49:01.467217+02:00,84.6,134.0,0,0,0,1,1,134.0,1,1,2,XPAR
2019-10-01 10:49:01.534547+02:00,84.59,57.0,0,0,0,1,1,57.0,1,1,2,XPAR
2019-10-01 10:49:01.534547+02:00,84.59,150.0,0,0,0,1,1,150.0,1,1,2,XPAR
2019-10-01 10:49:01.534547+02:00,84.59,80.0,0,0,0,1,1,80.0,1,1,2,XPAR
2019-10-01 10:49:01.640845+02:00,84.59,69.0,0,0,1,0,-1,-69.0,1,1,2,XPAR
2019-10-01 10:49:12.150264+02:00,84.58,90.0,0,0,1,0,-1,-90.0,1,1,2,XPAR
2019-10-01 10:49:12.794705+02:00,84.57,150.0,0,0,1,0,-1,-150.0,1,1,2,XPAR
2019-10-01 10:49:57.111304+02:00,84.56,138.0,0,0,1,0,-1,-138.0,1,1,2,XPAR
2019-10-01 10:50:00.968956+02:00,84.58,59.0,0,0,0,1,1,59.0,1,1,2,XPAR
2019-10-01 10:50:00.968956+02:00,84.58,41.0,0,0,0,1,1,41.0,1,1,2,XPAR
2019-10-01 10:50:00.968956+02:00,84.58,45.0,0,0,0,1,1,45.0,1,1,2,XPAR
2019-10-01 10:50:02.024438+02:00,84.59,45.0,0,0,0,1,1,45.0,1,1,2,XPAR
2019-10-01 10:50:08.884598+02:00,84.6,47.0,0,0,0,1,1,47.0,1,1,2,XPAR
2019-10-01 10:50:20.767256+02:00,84.6,39.0,0,0,1,0,-1,-39.0,1,1,2,XPAR
2019-10-01 10:50:20.767440+02:00,84.6,111.0,0,0,1,0,-1,-111.0,1,1,2,XPAR
2019-10-01 10:50:20.775900+02:00,84.59,60.0,0,0,1,0,-1,-60.0,1,1,2,XPAR
2019-10-01 10:50:21.094464+02:00,84.6,47.0,0,0,0,1,1,47.0,1,1,2,XPAR
2019-10-01 10:50:21.143302+02:00,84.6,12.0,0,0,0,1,1,12.0,1,1,2,XPAR
2019-10-01 10:50:21.143302+02:00,84.6,13.0,0,0,0,1,1,13.0,1,1,2,XPAR
2019-10-01 10:50:52.340291+02:00,84.56,2.0,0,0,1,0,-1,-2.0,1,1,2,XPAR
2019-10-01 10:50:59.110045+02:00,84.58,50.0,0,0,0,1,1,50.0,1,1,2,XPAR
2019-10-01 10:51:19.786329+02:00,84.56,1.0,0,0,1,0,-1,-1.0,1,1,2,XPAR
2019-10-01 10:51:21.472790+02:00,84.57,100.0,0,0,0,1,1,100.0,1,1,2,XPAR
2019-10-01 10:51:40.905741+02:00,84.56,150.0,0,0,1,0,-1,-150.0,1,1,2,XPAR
2019-10-01 10:51:45.747351+02:00,84.58,16.0,0,0,0,1,1,16.0,1,1,2,XPAR
2019-10-01 10:51:45.747517+02:00,84.58,150.0,0,0,0,1,1,150.0,1,1,2,XPAR
2019-10-01 10:51:46.032723+02:00,84.58,119.0,0,0,1,0,-1,-119.0,1,1,2,XPAR
2019-10-01 10:51:46.099741+02:00,84.58,14.0,0,0,1,0,-1,-14.0,1,1,2,XPAR
2019-10-01 10:52:03.083779+02:00,84.59,50.0,0,0,0,1,1,50.0,1,1,2,XPAR
2019-10-01 10:52:03.083779+02:00,84.59,119.0,0,0,0,1,1,119.0,1,1,2,XPAR
2019-10-01 10:52:03.093137+02:00,84.59,150.0,0,0,1,0,-1,-150.0,1,1,2,XPAR
2019-10-01 10:52:03.093137+02:00,84.59,150.0,0,0,1,0,-1,-150.0,1,1,2,XPAR
2019-10-01 10:52:04.194652+02:00,84.59,53.0,0,0,1,0,-1,-53.0,1,1,2,XPAR
2019-10-01 10:52:13.466373+02:00,84.59,17.0,0,0,0,1,1,17.0,1,1,2,XPAR
2019-10-01 10:52:13.466373+02:00,84.59,19.0,0,0,0,1,1,19.0,1,1,2,XPAR
2019-10-01 10:52:20.517284+02:00,84.6,116.0,0,0,0,1,1,116.0,1,1,2,XPAR
2019-10-01 10:52:20.575019+02:00,84.6,44.0,0,0,1,0,-1,-44.0,1,1,2,XPAR
2019-10-01 10:52:22.440913+02:00,84.61,41.0,0,0,0,1,1,41.0,1,1,2,XPAR
2019-10-01 10:52:23.753973+02:00,84.61,41.0,0,0,0,1,1,41.0,1,1,2,XPAR
2019-10-01 10:52:23.753973+02:00,84.61,33.0,0,0,0,1,1,33.0,1,1,2,XPAR
2019-10-01 10:52:23.753973+02:00,84.61,82.0,0,0,0,1,1,82.0,1,1,2,XPAR
2019-10-01 10:52:28.724222+02:00,84.61,7.0,0,0,0,1,1,7.0,1,1,2,XPAR
2019-10-01 10:52:28.724222+02:00,84.61,56.0,0,0,0,1,1,56.0,1,1,2,XPAR
2019-10-01 10:52:28.725424+02:00,84.62,47.0,0,0,0,1,1,47.0,1,1,2,XPAR
2019-10-01 10:52:28.728323+02:00,84.62,110.0,0,0,1,0,-1,-110.0,1,1,2,XPAR
2019-10-01 10:52:28.819548+02:00,84.61,236.0,0,0,1,0,-1,-236.0,1,1,2,XPAR
2019-10-01 10:52:29.154530+02:00,84.6,51.0,0,0,1,0,-1,-51.0,1,1,2,XPAR
2019-10-01 10:52:29.312589+02:00,84.61,50.0,0,0,0,1,1,50.0,1,1,2,XPAR
2019-10-01 10:53:08.579474+02:00,84.6,94.0,0,0,1,0,-1,-94.0,1,1,2,XPAR
2019-10-01 10:53:08.579474+02:00,84.6,55.0,0,0,1,0,-1,-55.0,1,1,2,XPAR
2019-10-01 10:53:16.236245+02:00,84.58,74.0,0,0,1,0,-1,-74.0,1,1,2,XPAR
2019-10-01 10:53:18.546685+02:00,84.58,2.0,0,0,1,0,-1,-2.0,20,1,2,XPAR
2019-10-01 10:53:22.445051+02:00,84.59,128.0,0,0,0,1,1,128.0,1,1,2,XPAR
2019-10-01 10:53:22.445051+02:00,84.59,100.0,0,0,0,1,1,100.0,1,1,2,XPAR
2019-10-01 10:53:22.445051+02:00,84.59,6.0,0,0,0,1,1,6.0,1,1,2,XPAR
2019-10-01 10:53:22.449420+02:00,84.59,100.0,0,0,1,0,-1,-100.0,1,1,2,XPAR
2019-10-01 10:53:22.449420+02:00,84.59,90.0,0,0,1,0,-1,-90.0,1,1,2,XPAR
2019-10-01 10:53:22.449420+02:00,84.59,150.0,0,0,1,0,-1,-150.0,1,1,2,XPAR
2019-10-01 10:53:22.449420+02:00,84.59,150.0,0,0,1,0,-1,-150.0,1,1,2,XPAR
2019-10-01 10:53:22.449420+02:00,84.59,27.0,0,0,1,0,-1,-27.0,1,1,2,XPAR
2019-10-01 10:53:22.572024+02:00,84.58,82.0,0,0,1,0,-1,-82.0,1,1,2,XPAR
2019-10-01 10:53:23.204040+02:00,84.58,15.0,0,0,1,0,-1,-15.0,20,1,2,XPAR
2019-10-01 10:53:31.500142+02:00,84.6,42.0,0,0,0,1,1,42.0,1,1,2,XPAR
2019-10-01 10:53:31.500142+02:00,84.6,150.0,0,0,0,1,1,150.0,1,1,2,XPAR
2019-10-01 10:53:31.500142+02:00,84.6,100.0,0,0,0,1,1,100.0,1,1,2,XPAR
2019-10-01 10:53:31.500641+02:00,84.61,78.0,0,0,0,1,1,78.0,1,1,2,XPAR
2019-10-01 10:53:31.500641+02:00,84.61,76.0,0,0,0,1,1,76.0,1,1,2,XPAR
2019-10-01 10:53:31.500641+02:00,84.61,69.0,0,0,0,1,1,69.0,1,1,2,XPAR
2019-10-01 10:53:31.713114+02:00,84.6,117.0,0,0,1,0,-1,-117.0,1,1,2,XPAR
2019-10-01 10:53:48.053408+02:00,84.62,47.0,0,0,0,1,1,47.0,1,1,2,XPAR
2019-10-01 10:53:50.646650+02:00,84.63,50.0,0,0,0,1,1,50.0,1,1,2,XPAR
2019-10-01 10:53:50.646650+02:00,84.63,76.0,0,0,0,1,1,76.0,1,1,2,XPAR
2019-10-01 10:53:59.900324+02:00,84.63,89.0,0,0,1,0,-1,-89.0,1,1,2,XPAR
2019-10-01 10:53:59.900324+02:00,84.63,12.0,0,0,1,0,-1,-12.0,1,1,2,XPAR
2019-10-01 10:54:00.864661+02:00,84.61,150.0,0,0,1,0,-1,-150.0,1,1,2,XPAR
2019-10-01 10:54:01.071585+02:00,84.59,54.0,0,0,1,0,-1,-54.0,1,1,2,XPAR
2019-10-01 10:54:10.885271+02:00,84.6,138.0,0,0,0,1,1,138.0,1,1,2,XPAR
2019-10-01 10:54:27.728454+02:00,84.6,100.0,0,0,1,0,-1,-100.0,1,1,2,XPAR
2019-10-01 10:54:30.252658+02:00,84.6,29.0,0,0,1,0,-1,-29.0,1,1,2,XPAR
2019-10-01 10:54:44.789962+02:00,84.6,49.0,0,0,1,0,-1,-49.0,1,1,2,XPAR
2019-10-01 10:54:55.360591+02:00,84.59,51.0,0,0,0,1,1,51.0,1,1,2,XPAR
2019-10-01 10:54:57.711634+02:00,84.61,32.0,0,0,0,1,1,32.0,1,1,2,XPAR
2019-10-01 10:54:57.711634+02:00,84.61,45.0,0,0,0,1,1,45.0,1,1,2,XPAR
2019-10-01 10:54:57.711634+02:00,84.61,6.0,0,0,0,1,1,6.0,1,1,2,XPAR
2019-10-01 10:54:57.711634+02:00,84.61,150.0,0,0,0,1,1,150.0,1,1,2,XPAR
2019-10-01 10:54:57.983647+02:00,84.61,51.0,0,0,1,0,-1,-51.0,1,1,2,XPAR
2019-10-01 10:54:59.239314+02:00,84.62,33.0,0,0,0,1,1,33.0,1,1,2,XPAR
2019-10-01 10:55:04.935808+02:00,84.63,33.0,0,0,0,1,1,33.0,1,1,2,XPAR
2019-10-01 10:55:04.935808+02:00,84.63,47.0,0,0,0,1,1,47.0,1,1,2,XPAR
2019-10-01 10:55:04.979781+02:00,84.64,61.0,0,0,0,1,1,61.0,1,1,2,XPAR
2019-10-01 10:55:04.979781+02:00,84.64,80.0,0,0,0,1,1,80.0,1,1,2,XPAR
2019-10-01 10:55:04.979781+02:00,84.64,52.0,0,0,0,1,1,52.0,1,1,2,XPAR
2019-10-01 10:55:04.983020+02:00,84.65,68.0,0,0,0,1,1,68.0,1,1,2,XPAR
2019-10-01 10:55:04.987285+02:00,84.64,174.0,0,0,1,0,-1,-174.0,1,1,2,XPAR
2019-10-01 10:55:04.987285+02:00,84.64,150.0,0,0,1,0,-1,-150.0,1,1,2,XPAR
2019-10-01 10:55:04.987285+02:00,84.64,110.0,0,0,1,0,-1,-110.0,1,1,2,XPAR
2019-10-01 10:55:04.987285+02:00,84.64,100.0,0,0,1,0,-1,-100.0,1,1,2,XPAR
2019-10-01 10:55:04.987285+02:00,84.64,110.0,0,0,1,0,-1,-110.0,1,1,2,XPAR
2019-10-01 10:55:04.987285+02:00,84.64,100.0,0,0,1,0,-1,-100.0,1,1,2,XPAR
2019-10-01 10:55:04.987285+02:00,84.64,150.0,0,0,1,0,-1,-150.0,1,1,2,XPAR
2019-10-01 10:55:06.264303+02:00,84.62,190.0,0,0,1,0,-1,-190.0,1,1,2,XPAR
2019-10-01 10:55:08.915285+02:00,84.62,43.0,0,0,1,0,-1,-43.0,1,1,2,XPAR
2019-10-01 10:55:08.915382+02:00,84.62,567.0,0,0,1,0,-1,-567.0,1,1,2,XPAR
2019-10-01 10:55:09.169414+02:00,84.62,38.0,0,0,0,1,1,38.0,1,1,2,XPAR
2019-10-01 10:55:10.788738+02:00,84.61,54.0,0,0,1,0,-1,-54.0,1,1,2,XPAR
2019-10-01 10:55:11.511355+02:00,84.62,53.0,0,0,0,1,1,53.0,1,1,2,XPAR
2019-10-01 10:55:21.962956+02:00,84.63,51.0,0,0,0,1,1,51.0,1,1,2,XPAR
2019-10-01 10:55:21.972096+02:00,84.64,48.0,0,0,0,1,1,48.0,1,1,2,XPAR
2019-10-01 10:55:21.972096+02:00,84.64,73.0,0,0,0,1,1,73.0,1,1,2,XPAR
2019-10-01 10:55:22.216454+02:00,84.63,23.0,0,0,1,0,-1,-23.0,1,1,2,XPAR
2019-10-01 10:55:22.216542+02:00,84.63,37.0,0,0,1,0,-1,-37.0,1,1,2,XPAR
2019-10-01 10:55:22.226709+02:00,84.63,33.0,0,0,0,1,1,33.0,1,1,2,XPAR
2019-10-01 10:55:40.712072+02:00,84.62,150.0,0,0,1,0,-1,-150.0,1,1,2,XPAR
2019-10-01 10:55:46.397008+02:00,84.61,219.0,0,0,1,0,-1,-219.0,1,1,2,XPAR
2019-10-01 10:55:56.795383+02:00,84.59,40.0,0,0,1,0,-1,-40.0,1,1,2,XPAR
2019-10-01 10:55:56.795383+02:00,84.59,150.0,0,0,1,0,-1,-150.0,1,1,2,XPAR
2019-10-01 10:55:56.795624+02:00,84.59,21.0,0,0,1,0,-1,-21.0,1,1,2,XPAR
2019-10-01 10:55:57.049929+02:00,84.58,80.0,0,0,1,0,-1,-80.0,1,1,2,XPAR
2019-10-01 10:55:57.049929+02:00,84.58,150.0,0,0,1,0,-1,-150.0,1,1,2,XPAR
2019-10-01 10:55:57.049929+02:00,84.58,150.0,0,0,1,0,-1,-150.0,1,1,2,XPAR
2019-10-01 10:55:57.049929+02:00,84.58,100.0,0,0,1,0,-1,-100.0,1,1,2,XPAR
2019-10-01 10:55:57.049929+02:00,84.58,62.0,0,0,1,0,-1,-62.0,1,1,2,XPAR
2019-10-01 10:55:57.775111+02:00,84.57,97.0,0,0,1,0,-1,-97.0,1,1,2,XPAR
2019-10-01 10:56:03.005721+02:00,84.59,66.0,0,0,0,1,1,66.0,1,1,2,XPAR
2019-10-01 10:56:03.005721+02:00,84.59,150.0,0,0,0,1,1,150.0,1,1,2,XPAR
2019-10-01 10:56:10.183979+02:00,84.6,150.0,0,0,0,1,1,150.0,1,1,2,XPAR
2019-10-01 10:56:10.183979+02:00,84.6,23.0,0,0,0,1,1,23.0,1,1,2,XPAR
2019-10-01 10:56:10.184263+02:00,84.6,51.0,0,0,0,1,1,51.0,1,1,2,XPAR
2019-10-01 10:56:10.184263+02:00,84.6,45.0,0,0,0,1,1,45.0,1,1,2,XPAR
2019-10-01 10:57:25.117220+02:00,84.61,21.0,0,0,0,1,1,21.0,1,1,2,XPAR
2019-10-01 10:57:25.117311+02:00,84.61,144.0,0,0,0,1,1,144.0,1,1,2,XPAR
2019-10-01 10:57:25.117311+02:00,84.61,74.0,0,0,0,1,1,74.0,1,1,2,XPAR
2019-10-01 10:57:25.117311+02:00,84.61,150.0,0,0,0,1,1,150.0,1,1,2,XPAR
2019-10-01 10:57:25.545758+02:00,84.6,93.0,0,0,1,0,-1,-93.0,1,1,2,XPAR
2019-10-01 10:57:25.545858+02:00,84.6,62.0,0,0,1,0,-1,-62.0,1,1,2,XPAR
2019-10-01 10:57:25.545858+02:00,84.6,69.0,0,0,1,0,-1,-69.0,1,1,2,XPAR
2019-10-01 10:57:25.545858+02:00,84.6,150.0,0,0,1,0,-1,-150.0,1,1,2,XPAR
2019-10-01 10:57:25.545858+02:00,84.6,66.0,0,0,1,0,-1,-66.0,1,1,2,XPAR
2019-10-01 10:57:25.545858+02:00,84.6,150.0,0,0,1,0,-1,-150.0,1,1,2,XPAR
2019-10-01 10:57:25.545858+02:00,84.6,100.0,0,0,1,0,-1,-100.0,1,1,2,XPAR
2019-10-01 10:57:26.806772+02:00,84.59,31.0,0,0,1,0,-1,-31.0,1,1,2,XPAR
2019-10-01 10:57:26.806772+02:00,84.59,100.0,0,0,1,0,-1,-100.0,1,1,2,XPAR
2019-10-01 10:57:26.806772+02:00,84.59,114.0,0,0,1,0,-1,-114.0,1,1,2,XPAR
2019-10-01 10:57:26.806941+02:00,84.59,29.0,0,0,1,0,-1,-29.0,1,1,2,XPAR
2019-10-01 10:57:27.519084+02:00,84.59,21.0,0,0,0,1,1,21.0,1,1,2,XPAR
2019-10-01 10:57:27.519419+02:00,84.59,59.0,0,0,0,1,1,59.0,1,1,2,XPAR
2019-10-01 10:57:27.519419+02:00,84.59,150.0,0,0,0,1,1,150.0,1,1,2,XPAR
2019-10-01 10:57:28.725676+02:00,84.58,61.0,0,0,1,0,-1,-61.0,1,1,2,XPAR
2019-10-01 10:57:28.725676+02:00,84.58,28.0,0,0,1,0,-1,-28.0,1,1,2,XPAR
2019-10-01 10:57:28.725788+02:00,84.58,134.0,0,0,1,0,-1,-134.0,1,1,2,XPAR
2019-10-01 10:57:29.631149+02:00,84.59,63.0,0,0,0,1,1,63.0,1,1,2,XPAR
2019-10-01 10:57:29.631149+02:00,84.59,71.0,0,0,0,1,1,71.0,1,1,2,XPAR
2019-10-01 10:57:33.188127+02:00,84.6,100.0,0,0,0,1,1,100.0,1,1,2,XPAR
2019-10-01 10:57:33.188218+02:00,84.6,50.0,0,0,0,1,1,50.0,1,1,2,XPAR
2019-10-01 10:57:33.188218+02:00,84.6,118.0,0,0,0,1,1,118.0,1,1,2,XPAR
2019-10-01 10:57:33.188218+02:00,84.6,51.0,0,0,0,1,1,51.0,1,1,2,XPAR
2019-10-01 10:57:46.493932+02:00,84.59,42.0,0,0,1,0,-1,-42.0,1,1,2,XPAR
2019-10-01 10:57:46.494032+02:00,84.59,88.0,0,0,1,0,-1,-88.0,1,1,2,XPAR
2019-10-01 10:57:47.993912+02:00,84.6,60.0,0,0,0,1,1,60.0,1,1,2,XPAR
2019-10-01 10:57:58.658967+02:00,84.58,37.0,0,0,1,0,-1,-37.0,1,1,2,XPAR
2019-10-01 10:58:09.525272+02:00,84.57,68.0,0,0,1,0,-1,-68.0,1,1,2,XPAR
2019-10-01 10:58:09.525360+02:00,84.57,117.0,0,0,1,0,-1,-117.0,1,1,2,XPAR
2019-10-01 10:58:09.831037+02:00,84.56,16.0,0,0,1,0,-1,-16.0,1,1,2,XPAR
2019-10-01 10:58:09.831037+02:00,84.56,66.0,0,0,1,0,-1,-66.0,1,1,2,XPAR
2019-10-01 10:58:27.759791+02:00,84.57,85.0,0,0,0,1,1,85.0,1,1,2,XPAR
2019-10-01 10:58:27.759791+02:00,84.57,150.0,0,0,0,1,1,150.0,1,1,2,XPAR
2019-10-01 10:58:27.759791+02:00,84.57,46.0,0,0,0,1,1,46.0,1,1,2,XPAR
2019-10-01 10:58:27.759791+02:00,84.57,46.0,0,0,0,1,1,46.0,1,1,2,XPAR
2019-10-01 10:58:30.188020+02:00,84.56,48.0,0,0,1,0,-1,-48.0,1,1,2,XPAR
2019-10-01 10:58:30.188116+02:00,84.56,125.0,0,0,1,0,-1,-125.0,1,1,2,XPAR
2019-10-01 10:58:33.290471+02:00,84.54,63.0,0,0,1,0,-1,-63.0,1,1,2,XPAR
2019-10-01 10:58:33.290568+02:00,84.54,62.0,0,0,1,0,-1,-62.0,1,1,2,XPAR
2019-10-01 10:58:33.290568+02:00,84.54,100.0,0,0,1,0,-1,-100.0,1,1,2,XPAR
2019-10-01 10:58:33.290568+02:00,84.54,150.0,0,0,1,0,-1,-150.0,1,1,2,XPAR
2019-10-01 10:58:33.290568+02:00,84.54,167.0,0,0,1,0,-1,-167.0,1,1,2,XPAR
2019-10-01 10:58:33.290568+02:00,84.54,37.0,0,0,1,0,-1,-37.0,1,1,2,XPAR
2019-10-01 10:58:33.290568+02:00,84.54,6.0,0,0,1,0,-1,-6.0,1,1,2,XPAR
2019-10-01 10:58:34.477473+02:00,84.54,46.0,0,0,1,0,-1,-46.0,1,1,2,XPAR
2019-10-01 10:58:35.308204+02:00,84.53,3.0,0,0,1,0,-1,-3.0,1,1,2,XPAR
2019-10-01 10:58:35.308204+02:00,84.53,167.0,0,0,1,0,-1,-167.0,1,1,2,XPAR
2019-10-01 10:58:35.308204+02:00,84.53,7.0,0,0,1,0,-1,-7.0,1,1,2,XPAR
2019-10-01 10:58:35.308204+02:00,84.53,18.0,0,0,1,0,-1,-18.0,1,1,2,XPAR
2019-10-01 10:58:35.308368+02:00,84.53,100.0,0,0,1,0,-1,-100.0,1,1,2,XPAR
2019-10-01 10:58:35.308368+02:00,84.53,132.0,0,0,1,0,-1,-132.0,1,1,2,XPAR
2019-10-01 10:58:46.138671+02:00,84.54,46.0,0,0,0,1,1,46.0,1,1,2,XPAR
2019-10-01 10:58:46.138671+02:00,84.54,100.0,0,0,0,1,1,100.0,1,1,2,XPAR
2019-10-01 10:58:46.138671+02:00,84.54,38.0,0,0,0,1,1,38.0,1,1,2,XPAR
2019-10-01 10:58:46.138671+02:00,84.54,150.0,0,0,0,1,1,150.0,1,1,2,XPAR
2019-10-01 10:58:46.273175+02:00,84.53,39.0,0,0,1,0,-1,-39.0,1,1,2,XPAR
2019-10-01 10:58:46.273175+02:00,84.53,9.0,0,0,1,0,-1,-9.0,1,1,2,XPAR
2019-10-01 10:58:54.747574+02:00,84.53,113.0,0,0,1,0,-1,-113.0,1,1,2,XPAR
2019-10-01 10:58:54.751115+02:00,84.53,15.0,0,0,1,0,-1,-15.0,1,1,2,XPAR
2019-10-01 10:58:54.948070+02:00,84.52,78.0,0,0,1,0,-1,-78.0,1,1,2,XPAR
2019-10-01 10:58:54.948158+02:00,84.52,72.0,0,0,1,0,-1,-72.0,1,1,2,XPAR
2019-10-01 10:58:54.948158+02:00,84.52,173.0,0,0,1,0,-1,-173.0,1,1,2,XPAR
2019-10-01 10:58:56.008092+02:00,84.51,56.0,0,0,1,0,-1,-56.0,1,1,2,XPAR
2019-10-01 10:58:56.516645+02:00,84.51,6.0,0,0,1,0,-1,-6.0,1,1,2,XPAR
2019-10-01 10:58:56.516645+02:00,84.51,14.0,0,0,1,0,-1,-14.0,1,1,2,XPAR
2019-10-01 10:58:56.516645+02:00,84.51,65.0,0,0,1,0,-1,-65.0,1,1,2,XPAR
2019-10-01 10:58:57.314837+02:00,84.51,555.0,0,0,1,0,-1,-555.0,20,1,2,XPAR
2019-10-01 10:58:57.314837+02:00,84.51,300.0,0,0,1,0,-1,-300.0,20,1,2,XPAR
2019-10-01 10:58:57.314837+02:00,84.51,145.0,0,0,1,0,-1,-145.0,1,1,2,XPAR
2019-10-01 10:58:57.314929+02:00,84.51,5.0,0,0,1,0,-1,-5.0,1,1,2,XPAR
