v_exp1,u_unif01
0.5721322003920147,0.4356790902576514
1.2721355365973182,0.7197674645145818
0.3910030992782382,0.3236219402477607
0.4602953022204451,0.3689027464329916
0.3531311332683823,0.29751493182594535
1.8617415132775266,0.8445982396544064
1.1237354522546041,0.6749367344137702
0.7128666554138647,0.5097631588727841
4.3240849050968375,0.9867543344066457
0.5046358497477024,0.3962746178464962
1.661607793407129,0.810166478474182
0.01781186386112916,0.017654170274335468
0.024177349402847298,0.023887418577167363
0.03127494283523186,0.030790940647025367
0.03300499609001476,0.03246627430862914
0.036515686090485056,0.035857029856162126
0.057906899671498153,0.05626219435335378
0.8523762041170716,0.5735994874611652
0.01758755322853066,0.01743379494449837
0.024878216343213546,0.024571303931249844
0.029100067120471754,0.028680737518330668
0.033764470422583084,0.033200812372476185
0.03631911718029968,0.03566749069511521
0.03757924818405499,0.036881910663191686
0.04191751370655283,0.04105112255125831
0.04152887755270373,0.04067836791951718
0.042540298177002674,0.04164815508949493
0.07533567396115616,0.0725678807406075
