trade_time_paris,t_seconds,t_seconds_jitter,MiFIDPrice,MiFIDQuantity,Venue
2019-10-01 09:08:50.349787+02:00,512.160221,512.160222,85.22,44.0,XPAR
2019-10-01 09:09:13.143277+02:00,534.953711,534.953711,85.19,38.0,XPAR
2019-10-01 09:09:13.143367+02:00,534.953801,534.953801,85.19,112.0,XPAR
2019-10-01 09:09:18.014560+02:00,539.824994,539.824994,85.16,72.0,XPAR
2019-10-01 09:09:18.014560+02:00,539.824994,539.824995,85.16,24.0,XPAR
2019-10-01 09:09:18.014560+02:00,539.824994,539.8249959999999,85.16,102.0,XPAR
2019-10-01 09:09:18.017355+02:00,539.827789,539.827789,85.17,29.0,XPAR
2019-10-01 09:09:18.017435+02:00,539.827869,539.827869,85.17,1.0,XPAR
2019-10-01 09:09:19.350486+02:00,541.16092,541.16092,85.18,12.0,XPAR
2019-10-01 09:09:19.350593+02:00,541.161027,541.161027,85.18,3.0,XPAR
2019-10-01 09:09:29.016979+02:00,550.827413,550.827413,85.17,150.0,XPAR
2019-10-01 09:09:29.016979+02:00,550.827413,550.827414,85.17,36.0,XPAR
2019-10-01 09:09:29.016979+02:00,550.827413,550.827415,85.17,11.0,XPAR
2019-10-01 09:09:29.016979+02:00,550.827413,550.827416,85.17,13.0,XPAR
2019-10-01 09:09:29.016979+02:00,550.827413,550.827417,85.17,167.0,XPAR
2019-10-01 09:09:35.001764+02:00,556.812198,556.812198,85.15,162.0,XPAR
2019-10-01 09:09:35.008723+02:00,556.819157,556.819157,85.16,12.0,XPAR
2019-10-01 09:09:35.214544+02:00,557.024978,557.024978,85.18,44.0,XPAR
2019-10-01 09:09:35.214544+02:00,557.024978,557.024979,85.18,38.0,XPAR
2019-10-01 09:09:35.273895+02:00,557.084329,557.084329,85.18,3.0,XPAR
2019-10-01 09:09:39.895128+02:00,561.705562,561.705562,85.15,100.0,XPAR
2019-10-01 09:09:39.895220+02:00,561.705654,561.705654,85.15,57.0,XPAR
2019-10-01 09:09:39.895220+02:00,561.705654,561.705655,85.15,32.0,XPAR
2019-10-01 09:09:40.908663+02:00,562.719097,562.719097,85.15,150.0,XPAR
2019-10-01 09:09:51.913363+02:00,573.723797,573.723797,85.14,17.0,XPAR
2019-10-01 09:09:51.913363+02:00,573.723797,573.723798,85.14,80.0,XPAR
2019-10-01 09:09:51.913448+02:00,573.723882,573.723882,85.14,80.0,XPAR
2019-10-01 09:09:51.913448+02:00,573.723882,573.723883,85.14,17.0,XPAR
2019-10-01 09:09:51.913589+02:00,573.724023,573.724023,85.14,80.0,XPAR
2019-10-01 09:09:51.913589+02:00,573.724023,573.724024,85.14,17.0,XPAR
2019-10-01 09:09:51.913699+02:00,573.724133,573.724133,85.14,80.0,XPAR
2019-10-01 09:09:51.913699+02:00,573.724133,573.724134,85.14,17.0,XPAR
2019-10-01 09:09:51.913921+02:00,573.724355,573.724355,85.14,80.0,XPAR
2019-10-01 09:10:02.211649+02:00,584.022083,584.022083,85.12,14.0,XPAR
2019-10-01 09:10:02.211649+02:00,584.022083,584.022084,85.12,49.0,XPAR
2019-10-01 09:10:02.211649+02:00,584.022083,584.022085,85.12,150.0,XPAR
2019-10-01 09:10:02.515304+02:00,584.325738,584.325738,85.13,4.0,XPAR
2019-10-01 09:10:19.705988+02:00,601.516422,601.516422,85.11,49.0,XPAR
2019-10-01 09:10:19.705988+02:00,601.516422,601.516423,85.11,51.0,XPAR
2019-10-01 09:10:19.706178+02:00,601.516612,601.516612,85.11,53.0,XPAR
2019-10-01 09:10:19.707113+02:00,601.517547,601.517547,85.12,27.0,XPAR
2019-10-01 09:10:19.707113+02:00,601.517547,601.517548,85.12,56.0,XPAR
2019-10-01 09:10:19.709910+02:00,601.520344,601.520344,85.12,34.0,XPAR
2019-10-01 09:10:19.715708+02:00,601.526142,601.526142,85.13,25.0,XPAR
2019-10-01 09:10:19.715708+02:00,601.526142,601.526143,85.13,70.0,XPAR
2019-10-01 09:10:34.932938+02:00,616.743372,616.743372,85.11,100.0,XPAR
2019-10-01 09:10:46.923446+02:00,628.73388,628.73388,85.09,100.0,XPAR
2019-10-01 09:10:46.923446+02:00,628.73388,628.733881,85.09,25.0,XPAR
2019-10-01 09:10:46.923446+02:00,628.73388,628.733882,85.09,14.0,XPAR
2019-10-01 09:10:47.599133+02:00,629.409567,629.409567,85.11,30.0,XPAR
2019-10-01 09:10:47.599133+02:00,629.409567,629.409568,85.11,13.0,XPAR
2019-10-01 09:10:47.600144+02:00,629.410578,629.410578,85.12,120.0,XPAR
2019-10-01 09:10:47.600144+02:00,629.410578,629.410579,85.12,39.0,XPAR
2019-10-01 09:11:04.506374+02:00,646.316808,646.316808,85.1,100.0,XPAR
2019-10-01 09:11:04.506472+02:00,646.316906,646.316906,85.1,50.0,XPAR
2019-10-01 09:11:04.506472+02:00,646.316906,646.316907,85.1,30.0,XPAR
2019-10-01 09:11:04.506472+02:00,646.316906,646.316908,85.1,86.0,XPAR
2019-10-01 09:11:27.044935+02:00,668.855369,668.855369,85.12,13.0,XPAR
2019-10-01 09:11:35.351312+02:00,677.161746,677.161746,85.14,150.0,XPAR
2019-10-01 09:11:35.353786+02:00,677.16422,677.16422,85.16,60.0,XPAR
2019-10-01 09:11:35.353786+02:00,677.16422,677.164221,85.16,14.0,XPAR
2019-10-01 09:11:36.998895+02:00,678.809329,678.809329,85.16,153.0,XPAR
2019-10-01 09:11:46.173807+02:00,687.984241,687.984241,85.15,51.0,XPAR
2019-10-01 09:12:03.623639+02:00,705.434073,705.434073,85.07,73.0,XPAR
2019-10-01 09:12:11.179693+02:00,712.990127,712.990127,85.08,2.0,XPAR
2019-10-01 09:12:11.179693+02:00,712.990127,712.990128,85.08,73.0,XPAR
2019-10-01 09:12:11.179693+02:00,712.990127,712.990129,85.08,13.0,XPAR
